IDfg,Season,Name,Team,Age,W,L,WAR,ERA,G,GS,CG,ShO,SV,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,GB,FB,LD,IFFB,Balls,Strikes,Pitches,RS,IFH,BU,BUH,K/9,BB/9,K/BB,H/9,HR/9,AVG,WHIP,BABIP,LOB%,FIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,Starting,Start-IP,Relieving,Relief-IP,RAR,Dollars,tERA,xFIP,WPA,-WPA,+WPA,RE24,REW,pLI,inLI,gmLI,exLI,Pulls,WPA/LI,Clutch,FB% 2,FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,PO%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,HLD,SD,MD,ERA-,FIP-,xFIP-,K%,BB%,SIERA,RS/9,E-F,FA% (sc),FT% (sc),FC% (sc),FS% (sc),FO% (sc),SI% (sc),SL% (sc),CU% (sc),KC% (sc),EP% (sc),CH% (sc),SC% (sc),KN% (sc),UN% (sc),vFA (sc),vFT (sc),vFC (sc),vFS (sc),vFO (sc),vSI (sc),vSL (sc),vCU (sc),vKC (sc),vEP (sc),vCH (sc),vSC (sc),vKN (sc),FA-X (sc),FT-X (sc),FC-X (sc),FS-X (sc),FO-X (sc),SI-X (sc),SL-X (sc),CU-X (sc),KC-X (sc),EP-X (sc),CH-X (sc),SC-X (sc),KN-X (sc),FA-Z (sc),FT-Z (sc),FC-Z (sc),FS-Z (sc),FO-Z (sc),SI-Z (sc),SL-Z (sc),CU-Z (sc),KC-Z (sc),EP-Z (sc),CH-Z (sc),SC-Z (sc),KN-Z (sc),wFA (sc),wFT (sc),wFC (sc),wFS (sc),wFO (sc),wSI (sc),wSL (sc),wCU (sc),wKC (sc),wEP (sc),wCH (sc),wSC (sc),wKN (sc),wFA/C (sc),wFT/C (sc),wFC/C (sc),wFS/C (sc),wFO/C (sc),wSI/C (sc),wSL/C (sc),wCU/C (sc),wKC/C (sc),wEP/C (sc),wCH/C (sc),wSC/C (sc),wKN/C (sc),O-Swing% (sc),Z-Swing% (sc),Swing% (sc),O-Contact% (sc),Z-Contact% (sc),Contact% (sc),Zone% (sc),Pace,RA9-WAR,BIP-Wins,LOB-Wins,FDP-Wins,Age Rng,K-BB%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,kwERA,TTO%,CH% (pi),CS% (pi),CU% (pi),FA% (pi),FC% (pi),FS% (pi),KN% (pi),SB% (pi),SI% (pi),SL% (pi),XX% (pi),vCH (pi),vCS (pi),vCU (pi),vFA (pi),vFC (pi),vFS (pi),vKN (pi),vSB (pi),vSI (pi),vSL (pi),vXX (pi),CH-X (pi),CS-X (pi),CU-X (pi),FA-X (pi),FC-X (pi),FS-X (pi),KN-X (pi),SB-X (pi),SI-X (pi),SL-X (pi),XX-X (pi),CH-Z (pi),CS-Z (pi),CU-Z (pi),FA-Z (pi),FC-Z (pi),FS-Z (pi),KN-Z (pi),SB-Z (pi),SI-Z (pi),SL-Z (pi),XX-Z (pi),wCH (pi),wCS (pi),wCU (pi),wFA (pi),wFC (pi),wFS (pi),wKN (pi),wSB (pi),wSI (pi),wSL (pi),wXX (pi),wCH/C (pi),wCS/C (pi),wCU/C (pi),wFA/C (pi),wFC/C (pi),wFS/C (pi),wKN/C (pi),wSB/C (pi),wSI/C (pi),wSL/C (pi),wXX/C (pi),O-Swing% (pi),Z-Swing% (pi),Swing% (pi),O-Contact% (pi),Z-Contact% (pi),Contact% (pi),Zone% (pi),Pace (pi),FRM,K/9+,BB/9+,K/BB+,H/9+,HR/9+,AVG+,WHIP+,BABIP+,LOB%+,K%+,BB%+,LD%+,GB%+,FB%+,HR/FB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Events,CStr%,CSW%,xERA
1003344,1949,Joe Dobson,BOS,32,14,12,4.0,3.85,33,27,12,2,2,,212.2,923,219,103,91,12,97,,2,4,2,87,,,,,,,,,,,,3.68,4.11,0.9,9.27,0.51,0.266,1.49,0.286,0.7140000000000001,3.82,,,,,,,,,,,,,39.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,85,,0.094,0.105,,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,-0.7,0.6,-0.1,32 - 32,-0.011000000000000001,,,,,,,4.11,0.212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.0,89.0,116.0,103.0,80.0,103,98.0,104,102.0,104,90,,,,,,,,,,,,,,,,,,0,,,
1013786,1949,Bill Werle,PIT,28,12,13,4.0,4.24,35,29,10,2,0,,221.0,945,243,117,104,22,51,,8,4,0,106,,,,,,,,,,,,4.32,2.08,2.08,9.9,0.9,0.274,1.33,0.292,0.682,3.65,,,,,,,,,,,,,37.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,87,,0.11199999999999999,0.054000000000000006,,,0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,-1.1,-0.4,-1.5,28 - 28,0.057999999999999996,,,,,,,3.29,0.18899999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.0,58.0,199.0,109.0,118.0,106,95.0,107,97.0,117,59,,,,,,,,,,,,,,,,,,0,,,
1007118,1949,Dave Koslo,NYG,29,11,14,4.0,2.5,38,23,15,0,4,,212.0,856,193,72,59,13,43,,0,3,0,64,,,,,,,,,,,,2.72,1.83,1.49,8.19,0.55,0.237,1.11,0.245,0.753,3.31,,,,,,,,,,,,,38.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,82,,0.075,0.05,,,-0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.1,1.8,0.3,2.1,29 - 29,0.025,,,,,,,3.69,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.0,51.0,143.0,90.0,73.0,91,79.0,90,108.0,78,54,,,,,,,,,,,,,,,,,,0,,,
1004505,1949,Mike Garcia,CLE,25,14,5,3.9,2.36,41,20,8,5,2,,175.2,718,154,51,46,6,60,,2,1,0,94,,,,,,,,,,,,4.82,3.07,1.57,7.89,0.31,0.235,1.22,0.266,0.795,2.94,,,,,,,,,,,,,38.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,74,,0.131,0.084,,,-0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8,0.4,1.5,1.9,25 - 25,0.047,,,,,,,3.42,0.223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.0,66.0,202.0,88.0,49.0,91,80.0,97,113.0,144,72,,,,,,,,,,,,,,,,,,0,,,
1002427,1949,Joe Coleman,PHA,26,13,14,3.7,3.86,33,30,18,1,1,,240.1,1063,249,119,103,12,127,,3,3,1,109,,,,,,,,,,,,4.08,4.76,0.86,9.32,0.45,0.267,1.56,0.292,0.718,3.88,,,,,,,,,,,,,36.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,92,,0.10300000000000001,0.11900000000000001,,,-0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4,-1.2,1.0,-0.2,26 - 26,-0.017,,,,,,,4.19,0.233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.0,103.0,111.0,103.0,71.0,103,103.0,107,102.0,113,102,,,,,,,,,,,,,,,,,,0,,,
1010702,1949,Vic Raschi,NYY,30,21,10,3.5,3.34,38,37,21,3,0,,274.2,1186,247,120,102,16,138,,6,10,1,124,,,,,,,,,,,,4.06,4.52,0.9,8.09,0.52,0.237,1.4,0.256,0.735,3.94,,,,,,,,,,,,,35.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,97,,0.105,0.11599999999999999,,,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.2,1.3,0.3,1.6,30 - 30,-0.012,,,,,,,4.13,0.23399999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.0,98.0,116.0,90.0,83.0,92,92.0,94,105.0,115,100,,,,,,,,,,,,,,,,,,0,,,
1011122,1949,Preacher Roe,BRO,34,15,6,3.5,2.79,30,27,13,3,1,,212.2,851,201,69,66,25,44,,2,0,0,109,,,,,,,,,,,,4.61,1.86,2.48,8.51,1.06,0.25,1.15,0.262,0.84,3.66,,,,,,,,,,,,,33.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,90,,0.128,0.052000000000000005,,,-0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.9,0.6,2.8,3.4,34 - 34,0.076,,,,,,,3.07,0.209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.0,52.0,238.0,94.0,140.0,96,82.0,96,120.0,133,56,,,,,,,,,,,,,,,,,,0,,,
1004556,1949,Ned Garver,SLB,23,12,17,3.5,3.98,41,32,16,1,3,,223.2,1009,245,126,99,14,102,,3,10,2,70,,,,,,,,,,,,2.82,4.1,0.69,9.86,0.56,0.271,1.55,0.282,0.6779999999999999,4.11,,,,,,,,,,,,,34.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,92,,0.069,0.10099999999999999,,,-0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,-0.5,-0.6,-1.1,23 - 23,-0.032,,,,,,,4.36,0.184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.0,89.0,88.0,109.0,89.0,105,102.0,103,97.0,77,87,,,,,,,,,,,,,,,,,,0,,,
1012388,1949,Gerry Staley,STL,28,10,10,3.5,2.73,45,17,5,2,6,,171.1,699,154,65,52,7,41,,3,2,0,55,,,,,,,,,,,,2.89,2.15,1.34,8.09,0.37,0.235,1.14,0.248,0.7070000000000001,3.17,,,,,,,,,,,,,33.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,77,,0.079,0.059000000000000004,,,-0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.2,-0.7,0.6,28 - 28,0.02,,,,,,,3.74,0.147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.0,60.0,129.0,89.0,48.0,91,81.0,91,101.0,82,64,,,,,,,,,,,,,,,,,,0,,,
1001375,1949,Harry Brecheen,STL,34,14,11,3.4,3.35,32,31,14,2,1,,214.2,906,207,96,80,18,65,,7,3,0,88,,,,,,,,,,,,3.69,2.73,1.35,8.68,0.75,0.248,1.27,0.26,0.721,3.79,,,,,,,,,,,,,32.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,92,,0.09699999999999999,0.07200000000000001,,,-0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1,0.8,-0.1,0.7,34 - 34,0.025,,,,,,,3.68,0.18899999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,76.0,130.0,96.0,100.0,96,90.0,95,103.0,101,78,,,,,,,,,,,,,,,,,,0,,,
