IDfg,Season,Name,Team,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,GB,FB,LD,IFFB,Pitches,Balls,Strikes,IFH,BU,BUH,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,wOBA,wRAA,wRC,Bat,Fld,Rep,Pos,RAR,WAR,Dol,Spd,wRC+,WPA,-WPA,+WPA,RE24,REW,pLI,phLI,PH,WPA/LI,Clutch,FB% (Pitch),FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,PO%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,BsR,FA% (sc),FT% (sc),FC% (sc),FS% (sc),FO% (sc),SI% (sc),SL% (sc),CU% (sc),KC% (sc),EP% (sc),CH% (sc),SC% (sc),KN% (sc),UN% (sc),vFA (sc),vFT (sc),vFC (sc),vFS (sc),vFO (sc),vSI (sc),vSL (sc),vCU (sc),vKC (sc),vEP (sc),vCH (sc),vSC (sc),vKN (sc),FA-X (sc),FT-X (sc),FC-X (sc),FS-X (sc),FO-X (sc),SI-X (sc),SL-X (sc),CU-X (sc),KC-X (sc),EP-X (sc),CH-X (sc),SC-X (sc),KN-X (sc),FA-Z (sc),FT-Z (sc),FC-Z (sc),FS-Z (sc),FO-Z (sc),SI-Z (sc),SL-Z (sc),CU-Z (sc),KC-Z (sc),EP-Z (sc),CH-Z (sc),SC-Z (sc),KN-Z (sc),wFA (sc),wFT (sc),wFC (sc),wFS (sc),wFO (sc),wSI (sc),wSL (sc),wCU (sc),wKC (sc),wEP (sc),wCH (sc),wSC (sc),wKN (sc),wFA/C (sc),wFT/C (sc),wFC/C (sc),wFS/C (sc),wFO/C (sc),wSI/C (sc),wSL/C (sc),wCU/C (sc),wKC/C (sc),wEP/C (sc),wCH/C (sc),wSC/C (sc),wKN/C (sc),O-Swing% (sc),Z-Swing% (sc),Swing% (sc),O-Contact% (sc),Z-Contact% (sc),Contact% (sc),Zone% (sc),Pace,Def,wSB,UBR,Age Rng,Off,Lg,wGDP,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,TTO%,CH% (pi),CS% (pi),CU% (pi),FA% (pi),FC% (pi),FS% (pi),KN% (pi),SB% (pi),SI% (pi),SL% (pi),XX% (pi),vCH (pi),vCS (pi),vCU (pi),vFA (pi),vFC (pi),vFS (pi),vKN (pi),vSB (pi),vSI (pi),vSL (pi),vXX (pi),CH-X (pi),CS-X (pi),CU-X (pi),FA-X (pi),FC-X (pi),FS-X (pi),KN-X (pi),SB-X (pi),SI-X (pi),SL-X (pi),XX-X (pi),CH-Z (pi),CS-Z (pi),CU-Z (pi),FA-Z (pi),FC-Z (pi),FS-Z (pi),KN-Z (pi),SB-Z (pi),SI-Z (pi),SL-Z (pi),XX-Z (pi),wCH (pi),wCS (pi),wCU (pi),wFA (pi),wFC (pi),wFS (pi),wKN (pi),wSB (pi),wSI (pi),wSL (pi),wXX (pi),wCH/C (pi),wCS/C (pi),wCU/C (pi),wFA/C (pi),wFC/C (pi),wFS/C (pi),wKN/C (pi),wSB/C (pi),wSI/C (pi),wSL/C (pi),wXX/C (pi),O-Swing% (pi),Z-Swing% (pi),Swing% (pi),O-Contact% (pi),Z-Contact% (pi),Contact% (pi),Zone% (pi),Pace (pi),FRM,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,LD+%,GB%+,FB%+,HR/FB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Events,CStr%,CSW%,xBA,xSLG,xwOBA,L-WAR
1010897,1983,Jim Rice,BOS,30,155,626,689,191,117,34,1,39,90,126,52,10,102,6,5,0,31,0,2,0.305,,,,,,,,,,,0.075,0.14800000000000002,0.51,0.361,0.55,0.911,0.244,0.31,,,,,,,,,0.395,40.8,119,33.3,12.0,20.2,-7.3,59.6,6.2,,1.6,141.0,3.71,-12.09,15.8,28.73,2.82,1.02,,0,3.66,-0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7,-0.9,,30 - 30,32.4,2.2,,,,,,,,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.0,92.0,117.0,110.0,137.0,181.0,109.0,,,,,,,,,,,,,,,,,,0,,,,,,6.2
1013846,1983,Lou Whitaker,DET,26,161,643,720,206,148,40,6,12,94,72,67,8,70,0,8,2,9,17,10,0.32,,,,,,,,,,,0.09300000000000001,0.09699999999999999,0.96,0.38,0.457,0.837,0.137,0.341,,,,,,,,,0.37,28.5,110,25.7,4.0,21.1,4.7,57.1,6.0,,5.0,130.0,4.28,-11.07,15.35,35.97,3.75,0.99,1.7,8,2.81,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.7,-0.7,,26 - 26,25.0,2.3,,,,,,,,0.207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.0,114.0,77.0,116.0,114.0,101.0,119.0,,,,,,,,,,,,,,,,,,0,,,,,,6.0
1406,1983,Tim Raines,MON,23,156,615,720,183,132,32,8,11,133,71,97,9,70,2,4,2,12,90,14,0.298,,,,,,,,,,,0.135,0.09699999999999999,1.39,0.393,0.429,0.822,0.132,0.32,,,,,,,,,0.368,27.5,109,27.9,1.0,21.1,-6.9,57.3,6.0,,8.5,134.0,4.98,-11.99,16.97,52.12,5.64,1.08,0.88,1,4.36,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.9,12.3,,23 - 23,40.2,2.0,,,,,,,,0.247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.0,148.0,73.0,118.0,110.0,104.0,111.0,,,,,,,,,,,,,,,,,,0,,,,,,6.0
1009238,1983,Lloyd Moseby,TOR,23,151,539,604,170,114,31,7,18,104,81,51,4,85,5,6,3,10,27,8,0.315,,,,,,,,,,,0.084,0.141,0.6,0.376,0.499,0.875,0.184,0.344,,,,,,,,,0.385,31.0,99,25.1,9.0,17.7,0.0,55.9,5.8,,7.2,135.0,3.94,-10.01,13.96,26.81,2.51,1.04,1.74,10,2.75,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,2.1,,23 - 23,27.3,2.0,,,,,,,,0.255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.0,103.0,111.0,115.0,125.0,136.0,120.0,,,,,,,,,,,,,,,,,,0,,,,,,5.8
1002841,1983,Jose Cruz,HOU,35,160,594,664,189,139,28,8,14,85,92,65,10,86,1,3,1,4,30,16,0.318,,,,,,,,,,,0.098,0.13,0.76,0.385,0.463,0.848,0.145,0.352,,,,,,,,,0.374,28.6,104,31.9,10.0,19.4,-7.3,55.4,5.8,,6.0,142.0,3.94,-11.07,15.01,48.34,5.64,1.06,3.19,2,4.22,-0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7,-0.5,,35 - 35,31.4,1.8,,,,,,,,0.248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.0,108.0,97.0,116.0,119.0,114.0,122.0,,,,,,,,,,,,,,,,,,0,,,,,,5.8
1013157,1983,Alan Trammell,DET,25,142,505,581,161,114,31,2,14,83,66,57,2,64,0,4,15,7,30,10,0.319,,,,,,,,,,,0.098,0.11,0.89,0.385,0.471,0.856,0.152,0.341,,,,,,,,,0.382,28.2,94,25.9,-1.0,17.0,7.5,53.3,5.6,,5.5,138.0,1.73,-10.21,11.94,18.26,1.82,1.01,0.86,1,2.94,-1.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5,1.9,,25 - 25,27.9,1.9,,,,,,,,0.23199999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.0,120.0,87.0,118.0,118.0,113.0,119.0,,,,,,,,,,,,,,,,,,0,,,,,,5.6
1007518,1983,Chet Lemon,DET,28,145,491,573,125,75,21,5,24,78,69,54,1,70,20,4,4,11,0,7,0.255,,,,,,,,,,,0.094,0.122,0.77,0.35,0.464,0.814,0.21,0.252,,,,,,,,,0.363,19.7,85,17.5,21.0,16.8,-0.1,54.2,5.6,,3.9,126.0,1.53,-9.13,10.66,10.07,0.97,0.97,0.62,2,1.4,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.9,-2.9,,28 - 28,14.7,1.9,,,,,,,,0.258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0,115.0,97.0,107.0,116.0,155.0,88.0,,,,,,,,,,,,,,,,,,0,,,,,,5.6
1005120,1983,Pedro Guerrero,LAD,27,160,584,664,174,108,28,6,32,87,103,72,12,110,2,6,0,11,23,7,0.298,,,,,,,,,,,0.10800000000000001,0.166,0.65,0.373,0.531,0.904,0.233,0.317,,,,,,,,,0.392,37.7,113,38.7,-12.0,19.4,0.9,50.6,5.4,,5.7,151.0,3.67,-10.83,14.5,46.07,5.19,1.02,1.3,3,4.74,-1.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.1,1.7,,27 - 27,40.5,1.8,,,,,,,,0.322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.0,119.0,124.0,113.0,136.0,184.0,110.0,,,,,,,,,,,,,,,,,,0,,,,,,5.4
1005706,1983,Keith Hernandez,- - -,29,150,538,633,160,118,23,7,12,77,63,88,14,72,2,3,2,7,9,5,0.297,,,,,,,,,,,0.139,0.114,1.22,0.396,0.433,0.829,0.136,0.324,,,,,,,,,0.368,24.3,96,23.7,17.0,18.5,-8.8,51.9,5.4,,4.6,133.0,0.82,-10.77,11.59,19.1,2.1,1.06,3.34,6,1.93,-1.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,-0.3,,29 - 29,23.5,1.7,,,,,,,,0.272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.0,153.0,85.0,119.0,111.0,107.0,112.0,,,,,,,,,,,,,,,,,,0,,,,,,5.4
1010021,1983,Lance Parrish,DET,27,155,605,663,163,91,42,3,27,80,114,44,7,106,1,13,0,21,1,3,0.269,,,,,,,,,,,0.066,0.16,0.42,0.314,0.483,0.796,0.213,0.28,,,,,,,,,0.344,13.0,88,10.4,12.0,19.4,4.7,47.6,4.9,,2.8,113.0,0.51,-12.9,13.41,-3.61,-0.32,1.03,1.29,2,0.83,-0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.7,-1.1,,27 - 27,9.3,2.2,,,,,,,,0.267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.0,81.0,126.0,96.0,120.0,158.0,98.0,,,,,,,,,,,,,,,,,,0,,,,,,4.9
